household_id,camp_name,start_date,water_lppd,toilets
50321682,Tongogara,9/28/2020,20,30
48919131,Auserd,8/31/2020,16,94
48919135,Boujdour,8/31/2020,23,94
48919139,Dakhla,8/31/2020,41,98
48919143,Layounne,8/31/2020,11,88
48919147,Smara,8/31/2020,22,87
49145780,Lovua settlement,8/31/2020,32,60
50426863,Mentao,8/31/2020,25,8
50591818,Borgop,8/31/2020,15,21
50591814,Gado,8/31/2020,15,19
50333210,Lolo,8/31/2020,11,2
50333211,Mbile,8/31/2020,18,2
49145783,Minawao,8/31/2020,11,16
50591821,Ngam,8/31/2020,18,42
50333213,Ngarisingo,8/31/2020,22,NA
50333212,Timangolo,8/31/2020,17,7
50333166,Amboko,8/31/2020,28,19
50545385,Amnabak,8/31/2020,6,11
50333209,Beakoro,8/31/2020,61,22
50333190,Bekan,8/31/2020,24,3
50333182,Belom,8/31/2020,31,3
50589413,Bredjing,8/31/2020,14,64
50333163,Dar Es Salam,8/31/2020,18,26
50333188,Dembo,8/31/2020,10,1
50333186,Dilingala,8/31/2020,27,6
50419036,Djabal,8/31/2020,22,54
50333184,Doholo,8/31/2020,33,22
50589774,Farchana,8/31/2020,13,70
50591183,Gaga,8/31/2020,14,52
50333185,Gon,8/31/2020,31,4
50333168,Gondje,8/31/2020,39,9
50419046,Goz Amer,8/31/2020,19,25
50545384,Iridimi,8/31/2020,12,28
50419060,Kerfi,8/31/2020,32,65
50591802,Kouchaguine-Moura,8/31/2020,26,NA
50694761,Kounoungou,8/31/2020,14,22
50745565,Mile,8/31/2020,15,23
50333183,Moyo,8/31/2020,42,8
50692740,Oure Cassoni,8/31/2020,7,30
50333187,Silambi,8/31/2020,49,13
50545383,Touloum,8/31/2020,11,7
49163571,Maicao,8/31/2020,150,NA
49365072,Boyabu,8/31/2020,20,17
49415971,Inke,8/31/2020,17,13
49415972,Mole,8/31/2020,11,16
50954735,Bokolmanyo,8/31/2020,12,15
50956467,Buramino,8/31/2020,15,16
50956470,Dollo Ado Transit Centre,8/31/2020,NA,NA
48919105,Fugnido,8/31/2020,20,42
48919107,Fugnido 2,8/31/2020,20,40
50956473,Hilaweyn,8/31/2020,19,12
48919108,Jewi,8/31/2020,16,32
50956476,Kobe,8/31/2020,26,19
48919111,Kule,8/31/2020,18,29
50956479,Melkadida,8/31/2020,21,15
48919112,Nguenyyiel,8/31/2020,18,32
48919113,Okugo,8/31/2020,20,19
48919114,Tierkidi,8/31/2020,15,17
51179499,Ampain,8/31/2020,21,NA
51179507,Egyeikrom,8/31/2020,57,NA
51448210,Fetentaa,8/31/2020,17,1
51179510,Krisan,8/31/2020,22,NA
50429759,Basirma,8/31/2020,113,100
50431984,Kawergosk,8/31/2020,144,100
50431986,Qushtapa,8/31/2020,110,100
49294991,Dagahaley,8/31/2020,32,77
49294992,Hagadera,8/31/2020,28,88
49294993,Ifo,8/31/2020,34,74
49145765,Dzaleka,8/31/2020,6,37
47077247,Maratane,8/31/2020,13,65
49596945,Abala,8/31/2020,8,1
49599497,Ayerou,8/31/2020,16,7
51754002,Chadakori,8/31/2020,29,NA
51753999,Dandaji Makao,8/31/2020,4,NA
51753952,Garin Kaka,8/31/2020,0,NA
49599493,Ouallam,8/31/2020,10,NA
47553391,Adagom,8/31/2020,13,9
50681035,Gamboma,8/31/2020,18,25
50410097,Bugessera Transit Site,8/31/2020,69,NA
50321344,Gatore,8/31/2020,43,3
49139379,Gihembe,8/31/2020,19,10
50321303,Kigeme,8/31/2020,17,NA
49517221,Kijote,8/31/2020,33,100
48919116,Kiziba,8/31/2020,21,NA
50321343,Mahama,8/31/2020,23,NA
48867368,Mugombwa,8/31/2020,29,NA
49145778,Nyabiheke,8/31/2020,15,NA
49518362,Nyanza Reception Center,8/31/2020,40,5
50098638,Ajoung Thok,8/31/2020,21,67
49152772,Doro,8/31/2020,19,19
49152776,Gendrassa,8/31/2020,17,30
49152778,Kaya,8/31/2020,28,17
50098640,Pamir,8/31/2020,18,40
49152774,Yusuf Batil,8/31/2020,18,33
49145975,Abuda,8/31/2020,34,37
49028744,Al Jameya,8/31/2020,20,98
49028747,Al Kashafa,8/31/2020,10,16
49028745,Al Redis 1,8/31/2020,15,28
49028746,Al Redis 2,8/31/2020,14,9
49030647,Alagaya,8/31/2020,9,NA
49028748,Dabat Bosin,8/31/2020,19,NA
49011324,Dar Batti,8/31/2020,0,26
49145976,Fau 5,8/31/2020,44,87
49002614,Gedied,8/31/2020,0,NA
49145977,Girba,8/31/2020,36,30
49011323,Gurayd,8/31/2020,0,NA
49030648,Jouri,8/31/2020,12,19
49030649,Khor Alwarel,8/31/2020,9,NA
49145779,Shagarab I,8/31/2020,16,14
49028743,Sirajiya,8/31/2020,0,NA
49145777,Um Gargour,8/31/2020,30,50
49030650,Um Sangour,8/31/2020,10,7
50333881,Mtendeli,8/31/2020,30,58
50333878,Nduta,8/31/2020,32,51
50333884,Nyarugusu Burundian,8/31/2020,33,70
50333888,Nyarugusu Congolese,8/31/2020,27,52
52525532,Imvepi,8/31/2020,NA,NA
49316053,Kyangwali,8/31/2020,6,58
49127242,Nakivale,8/31/2020,14,76
49139377,Oruchinga,8/31/2020,22,100
52525526,Rhino Camp,8/31/2020,NA,NA
49599481,Mantapala,8/31/2020,30,78
50321681,Tongogara,8/31/2020,NA,100
48919129,Auserd,8/3/2020,16,94
48919133,Boujdour,8/3/2020,21,94
48919138,Dakhla,8/3/2020,42,98
48919142,Layounne,8/3/2020,12,88
48919146,Smara,8/3/2020,22,87
45701155,Lovua settlement,8/3/2020,28,61
50426861,Mentao,8/3/2020,24,9
47130749,Borgop,8/3/2020,16,NA
47134039,Gado,8/3/2020,15,1
47137699,Lolo,8/3/2020,15,2
47137819,Mbile,8/3/2020,12,2
49145781,Minawao,8/3/2020,12,15
47137020,Ngam,8/3/2020,18,1
52860154,Amboko,8/3/2020,28,19
50545388,Amnabak,8/3/2020,9,11
52860165,Beakoro,8/3/2020,49,22
52860164,Bekan,8/3/2020,56,3
52860156,Belom,8/3/2020,28,3
52550144,Bredjing,8/3/2020,15,45
50333162,Dar Es Salam,8/3/2020,18,26
52860162,Dembo,8/3/2020,26,4
52860163,Diba,8/3/2020,16,3
52860160,Dilingala,8/3/2020,20,9
50419035,Djabal,8/3/2020,22,54
52860158,Doholo,8/3/2020,33,22
52860153,Dosseye,8/3/2020,38,53
52550145,Farchana,8/3/2020,13,47
52550146,Gaga,8/3/2020,14,37
52860159,Gon,8/3/2020,18,5
52860155,Gondje,8/3/2020,37,9
50419045,Goz Amer,8/3/2020,20,25
50545387,Iridimi,8/3/2020,11,28
50419059,Kerfi,8/3/2020,32,65
52550147,Kouchaguine-Moura,8/3/2020,34,NA
50693754,Kounoungou,8/3/2020,13,22
50745563,Mile,8/3/2020,15,23
52860157,Moyo,8/3/2020,42,8
50852529,Oure Cassoni,8/3/2020,4,31
52860161,Silambi,8/3/2020,49,13
50545386,Touloum,8/3/2020,11,7
52550148,Treguine,8/3/2020,16,51
48646201,Boyabu,8/3/2020,21,17
48646202,Inke,8/3/2020,17,12
48646203,Mole,8/3/2020,12,16
50956466,Buramino,8/3/2020,15,16
50956469,Dollo Ado Transit Centre,8/3/2020,NA,NA
43631134,Fugnido,8/3/2020,19,41
43631135,Fugnido 2,8/3/2020,21,40
50956472,Hilaweyn,8/3/2020,19,12
43631136,Jewi,8/3/2020,16,32
50956475,Kobe,8/3/2020,25,19
43631137,Kule,8/3/2020,18,29
50956478,Melkadida,8/3/2020,20,15
43631138,Nguenyyiel,8/3/2020,19,32
43631139,Okugo,8/3/2020,20,19
43631140,Tierkidi,8/3/2020,17,17
47304649,Ampain,8/3/2020,22,NA
44824743,Egyeikrom,8/3/2020,57,NA
44791728,Fetentaa,8/3/2020,17,2
49111189,Krisan,8/3/2020,22,NA
47310299,Arbat,8/3/2020,162,100
45484907,Basirma,8/3/2020,115,100
45517179,Kawergosk,8/3/2020,218,100
45526381,Qushtapa,8/3/2020,115,100
47198835,Dagahaley,8/3/2020,29,77
47198836,Hagadera,8/3/2020,27,88
47198837,Ifo,8/3/2020,35,74
49145764,Dzaleka,8/3/2020,6,37
42781413,Osire,8/3/2020,27,64
45701156,Abala,8/3/2020,8,1
45935591,Ayerou,8/3/2020,10,4
49741761,Dandaji Makao,8/3/2020,3,NA
49739320,Garin Kaka,8/3/2020,8,NA
45935592,Ouallam,8/3/2020,9,NA
45919575,Gamboma,8/3/2020,17,25
42740592,Bugessera Transit Site,8/3/2020,81,NA
44698092,Gatore,8/3/2020,42,3
44132437,Gihembe,8/3/2020,20,NA
50321304,Kigeme,8/3/2020,16,NA
45663499,Kijote,8/3/2020,27,95
49163570,Kiziba,8/3/2020,21,NA
44696319,Mahama,8/3/2020,22,NA
44660134,Mugombwa,8/3/2020,29,NA
44660133,Nyabiheke,8/3/2020,12,NA
44701316,Nyanza Reception Center,8/3/2020,NA,NA
50098635,Ajoung Thok,8/3/2020,20,66
49152771,Doro,8/3/2020,19,19
49152775,Gendrassa,8/3/2020,17,30
49152777,Kaya,8/3/2020,28,17
50098639,Pamir,8/3/2020,17,41
49152773,Yusuf Batil,8/3/2020,18,33
47113902,Al Jameya,8/3/2020,19,98
47101751,Al Kashafa,8/3/2020,11,16
47103911,Al Redis 1,8/3/2020,15,22
47104252,Al Redis 2,8/3/2020,16,9
47112322,Alagaya,8/3/2020,9,NA
47109723,Dabat Bosin,8/3/2020,19,NA
47099564,Jouri,8/3/2020,11,19
47099562,Khor Alwarel,8/3/2020,9,NA
47099560,Um Sangour,8/3/2020,11,7
50333880,Mtendeli,8/3/2020,28,52
50333876,Nduta,8/3/2020,32,48
50333883,Nyarugusu Burundian,8/3/2020,33,69
50333886,Nyarugusu Congolese,8/3/2020,24,47
52860042,Adjumani,8/3/2020,16,100
52525531,Imvepi,8/3/2020,NA,NA
46253217,Kyaka II,8/3/2020,9,29
46253219,Kyangwali,8/3/2020,8,58
44273796,Nakivale,8/3/2020,15,72
52833532,Palorinya,8/3/2020,21,65
52525525,Rhino Camp,8/3/2020,NA,NA
46253222,Rwamwanja,8/3/2020,8,79
44660263,Mayukwayukwa,8/3/2020,19,20
46154363,Tongogara,8/3/2020,20,30
48919128,Auserd,6/29/2020,16,94
48919134,Boujdour,6/29/2020,14,94
48919137,Dakhla,6/29/2020,40,98
48919141,Layounne,6/29/2020,12,88
48919145,Smara,6/29/2020,22,87
41150891,Lovua settlement,6/29/2020,28,56
42208835,Mentao,6/29/2020,24,10
42314899,Borgop,6/29/2020,16,NA
42317344,Gado,6/29/2020,13,1
42318480,Lolo,6/29/2020,15,2
42318827,Mbile,6/29/2020,12,2
42317342,Ngam,6/29/2020,17,1
42319175,Ngarisingo,6/29/2020,17,NA
42319081,Timangolo,6/29/2020,10,7
52860131,Amboko,6/29/2020,28,19
50558235,Amnabak,6/29/2020,7,11
52860142,Beakoro,6/29/2020,22,3
52860141,Bekan,6/29/2020,28,3
52860133,Belom,6/29/2020,30,3
52442341,Bredjing,6/29/2020,15,45
41083227,Dar Es Salam,6/29/2020,21,25
52860139,Dembo,6/29/2020,21,4
52860140,Diba,6/29/2020,20,3
52860137,Dilingala,6/29/2020,20,9
50419034,Djabal,6/29/2020,22,54
52860135,Doholo,6/29/2020,31,22
52860130,Dosseye,6/29/2020,41,53
52442342,Farchana,6/29/2020,14,50
52442343,Gaga,6/29/2020,14,46
52860136,Gon,6/29/2020,31,5
52860132,Gondje,6/29/2020,39,9
50419044,Goz Amer,6/29/2020,19,25
50558233,Iridimi,6/29/2020,11,28
50419058,Kerfi,6/29/2020,32,65
50693753,Kounoungou,6/29/2020,14,22
50745562,Mile,6/29/2020,16,23
52860134,Moyo,6/29/2020,42,8
50852528,Oure Cassoni,6/29/2020,11,31
52860138,Silambi,6/29/2020,49,13
50558227,Touloum,6/29/2020,11,7
52442344,Treguine,6/29/2020,16,51
42853713,Bili,6/29/2020,17,39
42853715,Boyabu,6/29/2020,21,17
42853717,Inke,6/29/2020,17,12
42853719,Mole,6/29/2020,10,16
40471976,Bokolmanyo,6/29/2020,21,15
40810970,Buramino,6/29/2020,15,16
40812545,Dollo Ado Transit Centre,6/29/2020,NA,NA
41044748,Fugnido,6/29/2020,16,41
41044749,Fugnido 2,6/29/2020,21,40
40813644,Hilaweyn,6/29/2020,18,13
41044742,Jewi,6/29/2020,16,32
40815804,Kobe,6/29/2020,25,19
41044743,Kule,6/29/2020,18,29
40815858,Melkadida,6/29/2020,19,15
41044744,Nguenyyiel,6/29/2020,17,31
41044746,Okugo,6/29/2020,21,19
41044747,Tierkidi,6/29/2020,15,17
47294925,Ampain,6/29/2020,22,NA
44806997,Egyeikrom,6/29/2020,57,NA
44788303,Fetentaa,6/29/2020,17,2
49111185,Krisan,6/29/2020,22,NA
41215950,Arbat,6/29/2020,114,91
41953601,Basirma,6/29/2020,83,100
41955663,Kawergosk,6/29/2020,219,100
41956110,Qushtapa,6/29/2020,104,100
41154235,Dagahaley,6/29/2020,31,77
41154236,Hagadera,6/29/2020,30,88
41154237,Ifo,6/29/2020,36,74
49145762,Dzaleka,6/29/2020,6,37
41150883,Maratane,6/29/2020,13,NA
41163844,Abala,6/29/2020,9,1
41163893,Ayerou,6/29/2020,10,4
49739323,Dandaji Makao,6/29/2020,4,NA
49739319,Garin Kaka,6/29/2020,9,NA
41169721,Ouallam,6/29/2020,9,NA
41142745,Sayam Forage,6/29/2020,13,14
47553389,Adagom,6/29/2020,13,8
45918848,Gamboma,6/29/2020,19,28
44622986,Bugessera Transit Site,6/29/2020,62,NA
41579738,Gatore,6/29/2020,46,NA
42170447,Gihembe,6/29/2020,18,10
41552672,Kigeme,6/29/2020,16,NA
45668351,Kijote,6/29/2020,27,95
44324523,Kiziba,6/29/2020,21,NA
41554011,Mahama,6/29/2020,20,NA
41552670,Mugombwa,6/29/2020,29,NA
38549158,Nyabiheke,6/29/2020,11,NA
44701314,Nyanza Reception Center,6/29/2020,NA,NA
42227722,Ajoung Thok,6/29/2020,25,66
49152769,Doro,6/29/2020,19,19
41154373,Gendrassa,6/29/2020,24,30
42227721,Pamir,6/29/2020,17,41
42920991,Yusuf Batil,6/29/2020,25,33
47113547,Al Jameya,6/29/2020,20,98
47101750,Al Kashafa,6/29/2020,14,16
47101752,Al Redis 1,6/29/2020,16,23
47104251,Al Redis 2,6/29/2020,15,9
47109960,Alagaya,6/29/2020,9,NA
47106437,Dabat Bosin,6/29/2020,19,NA
47099563,Jouri,6/29/2020,12,19
47099561,Khor Alwarel,6/29/2020,10,NA
47097375,Um Sangour,6/29/2020,9,7
50333879,Mtendeli,6/29/2020,30,49
50333874,Nduta,6/29/2020,31,44
50333882,Nyarugusu Burundian,6/29/2020,33,59
50333885,Nyarugusu Congolese,6/29/2020,25,46
52860037,Adjumani,6/29/2020,16,100
52525530,Imvepi,6/29/2020,NA,NA
46253218,Kyangwali,6/29/2020,7,58
42319188,Nakivale,6/29/2020,14,82
42326258,Oruchinga,6/29/2020,23,85
46253221,Rwamwanja,6/29/2020,8,79
41579787,Mantapala,6/29/2020,23,82
41090121,Tongogara,6/29/2020,20,30
48919132,Auserd,6/1/2020,16,94
48919125,Boujdour,6/1/2020,13,94
48919136,Dakhla,6/1/2020,31,98
48919140,Layounne,6/1/2020,11,88
48919144,Smara,6/1/2020,23,87
38480352,Lovua settlement,6/1/2020,29,56
42208832,Mentao,6/1/2020,25,10
42314898,Borgop,6/1/2020,16,NA
42317345,Gado,6/1/2020,13,1
42318012,Lolo,6/1/2020,16,2
42318727,Mbile,6/1/2020,12,1
39929048,Minawao,6/1/2020,15,16
42317343,Ngam,6/1/2020,17,1
42319150,Ngarisingo,6/1/2020,17,NA
42318915,Timangolo,6/1/2020,10,6
52762170,Amboko,6/1/2020,27,21
50558239,Amnabak,6/1/2020,7,11
52762182,Beakoro,6/1/2020,49,27
52762180,Bekan,6/1/2020,60,6
52762173,Belom,6/1/2020,31,3
52729937,Bredjing,6/1/2020,15,45
40904770,Dar Es Salam,6/1/2020,20,31
52762178,Dembo,6/1/2020,5,4
52762179,Diba,6/1/2020,24,3
52762176,Dilingala,6/1/2020,33,8
50419033,Djabal,6/1/2020,19,54
52762172,Doholo,6/1/2020,31,24
52762169,Dosseye,6/1/2020,90,71
52729938,Farchana,6/1/2020,14,50
52729939,Gaga,6/1/2020,14,46
52762175,Gon,6/1/2020,31,5
52762171,Gondje,6/1/2020,39,32
50419043,Goz Amer,6/1/2020,16,25
50558237,Iridimi,6/1/2020,12,28
50419056,Kerfi,6/1/2020,34,73
50692746,Kounoungou,6/1/2020,13,22
50745561,Mile,6/1/2020,15,23
52762174,Moyo,6/1/2020,42,10
50852527,Oure Cassoni,6/1/2020,10,31
52762177,Silambi,6/1/2020,49,14
50558236,Touloum,6/1/2020,11,7
52729940,Treguine,6/1/2020,16,51
35816866,Maicao,6/1/2020,19,NA
42853712,Bili,6/1/2020,17,39
42853714,Boyabu,6/1/2020,20,17
42853716,Inke,6/1/2020,15,12
42853718,Mole,6/1/2020,9,16
39151615,Bambasi,6/1/2020,2,78
38006626,Bokolmanyo,6/1/2020,19,15
38047274,Buramino,6/1/2020,14,16
38048166,Dollo Ado Transit Centre,6/1/2020,NA,NA
38436607,Fugnido,6/1/2020,17,42
38438620,Fugnido 2,6/1/2020,25,40
38048620,Hilaweyn,6/1/2020,22,10
38439467,Jewi,6/1/2020,17,32
38049662,Kobe,6/1/2020,26,19
38440174,Kule,6/1/2020,18,29
38050128,Melkadida,6/1/2020,20,15
38443842,Nguenyyiel,6/1/2020,15,31
38446524,Okugo,6/1/2020,21,19
38441585,Tierkidi,6/1/2020,15,16
39151618,Tongo,6/1/2020,22,59
39151619,Tsore Camp (Assosa),6/1/2020,18,62
40495905,Ampain,6/1/2020,22,NA
40499846,Egyeikrom,6/1/2020,105,NA
40495897,Fetentaa,6/1/2020,18,2
40496436,Krisan,6/1/2020,18,NA
41215949,Arbat,6/1/2020,104,91
38573421,Basirma,6/1/2020,77,100
38573444,Kawergosk,6/1/2020,101,100
38573445,Qushtapa,6/1/2020,97,100
39457398,Dagahaley,6/1/2020,30,77
39457531,Hagadera,6/1/2020,28,88
39457631,Ifo,6/1/2020,33,74
49145761,Dzaleka,6/1/2020,6,37
39759156,Maratane,6/1/2020,12,68
38469849,Abala,6/1/2020,18,1
41082957,Ayerou,6/1/2020,14,7
49739322,Dandaji Makao,6/1/2020,4,NA
49739318,Garin Kaka,6/1/2020,23,NA
38469850,Ouallam,6/1/2020,9,NA
41084665,Sayam Forage,6/1/2020,16,14
38178972,Adagom,6/1/2020,12,3
41579788,Gamboma,6/1/2020,19,29
39119817,Bugessera Transit Site,6/1/2020,75,NA
41579736,Gatore,6/1/2020,43,NA
38550779,Gihembe,6/1/2020,13,10
39384363,Kigeme,6/1/2020,16,NA
38466303,Kijote,6/1/2020,54,95
38466305,Kiziba,6/1/2020,21,NA
41554009,Mahama,6/1/2020,20,NA
39369478,Mugombwa,6/1/2020,28,NA
38569603,Nyabiheke,6/1/2020,0,NA
44701313,Nyanza Reception Center,6/1/2020,NA,NA
42227720,Ajoung Thok,6/1/2020,22,66
39119126,Doro,6/1/2020,19,20
41154372,Gendrassa,6/1/2020,24,30
39929261,Kaya,6/1/2020,22,41
42227715,Pamir,6/1/2020,15,40
42920990,Yusuf Batil,6/1/2020,25,33
40491817,Abu Jubaiha Town,6/1/2020,0,NA
41517510,Abuda,6/1/2020,34,37
38938851,Al Jameya,6/1/2020,21,98
38938852,Al Kashafa,6/1/2020,16,16
38938850,Alagaya,6/1/2020,12,NA
38938854,Dabat Bosin,6/1/2020,15,NA
37697632,El Radom,6/1/2020,13,35
40495874,"Elleri West7 (Dar Batti, El Gokhop and Um Kawarow)",6/1/2020,6,NA
40491819,Gedied,6/1/2020,0,NA
40495875,Gurayd,6/1/2020,0,NA
38938855,Jouri,6/1/2020,11,19
38938856,Khor Alwarel,6/1/2020,10,NA
40495872,Sirajiya,6/1/2020,0,NA
38938857,Um Sangour,6/1/2020,9,7
40046404,Mtendeli,6/1/2020,31,35
40061779,Nduta,6/1/2020,31,31
40070923,Nyarugusu Burundian,6/1/2020,29,84
40070946,Nyarugusu Congolese,6/1/2020,23,56
39461128,Adjumani,6/1/2020,16,74
39464307,Imvepi,6/1/2020,27,72
38499233,Kyangwali,6/1/2020,7,57
38497946,Nakivale,6/1/2020,14,82
38497947,Oruchinga,6/1/2020,23,77
39464628,Rhino Camp,6/1/2020,18,46
38499359,Rwamwanja,6/1/2020,8,78
33427364,Mantapala,6/1/2020,23,70
38413237,Tongogara,6/1/2020,20,30
23414801,Auserd,5/4/2020,68,94
23409238,Boujdour,5/4/2020,20,94
23417048,Dakhla,5/4/2020,38,98
23416394,Layounne,5/4/2020,10,88
23406487,Smara,5/4/2020,23,87
38118552,Camp 17,5/4/2020,80,100
38105179,Camp 1E,5/4/2020,29,100
38121470,Camp 21,5/4/2020,51,100
38123087,Camp 26,5/4/2020,21,100
38123155,Camp 27,5/4/2020,25,100
38106261,Camp 2E,5/4/2020,39,100
38106317,Camp 2W,5/4/2020,29,100
38114569,Camp 3,5/4/2020,33,100
38116090,Camp 4,5/4/2020,55,100
38116817,Camp 4 Ext,5/4/2020,18,100
38117445,Camp 5,5/4/2020,60,100
38123156,Kutupalong,5/4/2020,25,100
38123157,Nayapara,5/4/2020,21,100
33430287,Mentao,5/4/2020,20,8
33050562,Borgop,5/4/2020,15,NA
33050559,Gado,5/4/2020,12,1
33050473,Lolo,5/4/2020,15,2
33050470,Mbile,5/4/2020,12,1
28820617,Minawao,5/4/2020,11,15
33050617,Ngam,5/4/2020,18,NA
33050397,Ngarisingo,5/4/2020,18,NA
33050400,Timangolo,5/4/2020,10,29
52763037,Amboko,5/4/2020,25,25
50558242,Amnabak,5/4/2020,6,11
52764469,Beakoro,5/4/2020,49,27
52764467,Bekan,5/4/2020,60,4
52763324,Belom,5/4/2020,28,3
52729941,Bredjing,5/4/2020,15,45
50333158,Dar Es Salam,5/4/2020,20,31
52764465,Dembo,5/4/2020,5,4
52764466,Diba,5/4/2020,24,3
52763327,Dilingala,5/4/2020,33,8
50419032,Djabal,5/4/2020,19,54
52763039,Doholo,5/4/2020,28,24
52762467,Dosseye,5/4/2020,85,71
52729942,Farchana,5/4/2020,14,50
52729944,Gaga,5/4/2020,14,46
52763326,Gon,5/4/2020,31,5
52763038,Gondje,5/4/2020,39,34
50419042,Goz Amer,5/4/2020,16,25
50558241,Iridimi,5/4/2020,12,28
50419055,Kerfi,5/4/2020,34,73
50692745,Kounoungou,5/4/2020,12,22
50745560,Mile,5/4/2020,13,23
52763325,Moyo,5/4/2020,42,11
50852526,Oure Cassoni,5/4/2020,10,31
52763328,Silambi,5/4/2020,49,14
50558240,Touloum,5/4/2020,11,7
52729945,Treguine,5/4/2020,16,51
35816528,Maicao,5/4/2020,19,NA
33122796,Bili,5/4/2020,17,39
38043890,Biringi (Aru),5/4/2020,18,41
33122802,Boyabu,5/4/2020,17,18
33122803,Inke,5/4/2020,16,12
38103460,Kaka (Dungu),5/4/2020,16,10
38043891,Meri (Aba),5/4/2020,14,23
33122804,Mole,5/4/2020,8,16
39461111,Mulongwe (Baraka),5/4/2020,20,50
39462340,Nambili (Doruma),5/4/2020,20,19
39135872,Bambasi,5/4/2020,19,78
31185909,Bokolmanyo,5/4/2020,15,15
31189870,Buramino,5/4/2020,14,16
31190412,Dollo Ado Transit Centre,5/4/2020,NA,NA
31322755,Fugnido,5/4/2020,20,42
31324138,Fugnido 2,5/4/2020,24,39
31190638,Hilaweyn,5/4/2020,18,13
31324355,Jewi,5/4/2020,17,32
31191341,Kobe,5/4/2020,25,19
31324376,Kule,5/4/2020,18,29
31191602,Melkadida,5/4/2020,19,15
31324377,Nguenyyiel,5/4/2020,16,29
31324571,Okugo,5/4/2020,21,19
